a7df48c4-0629-4bf9-a31d-bb1033a88b46,transport,user_5,0.009,km,2026-01-12T09:34:42.193173+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 31.69}}"
1ff451da-aa85-410d-9d2c-d87d16c2d0bd,transport,user_1,0.004,km,2026-01-12T09:34:43.193416+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 13.05}}"
470b9db5-fe9f-4994-9519-e137880d9514,transport,user_2,0.004,km,2026-01-12T09:34:43.193853+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 12.95}}"
9adc36f5-ee8f-44cf-8c99-365510c1c188,transport,user_3,0.005,km,2026-01-12T09:34:43.193972+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 17.26}}"
d76a4299-6ed1-43cb-8db5-c450688e7ac0,transport,user_4,0.009,km,2026-01-12T09:34:43.194083+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 31.91}}"
5b0e3e11-8225-4247-b382-087d15652882,transport,user_5,0.005,km,2026-01-12T09:34:43.194175+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 17.26}}"
42eabe34-dda2-48fc-bd18-5fa761c4a9d5,transport,user_1,0.008,km,2026-01-12T09:34:44.194399+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 29.74}}"
2a2c786a-a396-4c1f-a0b2-ceab76fb4712,transport,user_2,0.01,km,2026-01-12T09:34:44.194896+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 36.36}}"
a47e9143-25bc-4122-8942-3262f17f5324,transport,user_3,0.003,km,2026-01-12T09:34:44.195006+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 9.11}}"
266b2427-78c2-40ab-baf4-79d82e94347e,transport,user_4,0.008,km,2026-01-12T09:34:44.195107+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 29.15}}"
87a2ebe4-39e3-49cd-87cc-57495fe0025b,transport,user_5,0.011,km,2026-01-12T09:34:44.195191+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 38.61}}"
8ef2db2b-9876-4698-92e6-b0fececbcfe0,transport,user_1,0.01,km,2026-01-12T09:34:45.195421+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 34.89}}"
bb39765c-0fa9-48ef-a0c5-8ab78abfcfcf,transport,user_2,0.002,km,2026-01-12T09:34:45.196047+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 6.57}}"
bf5f822f-0376-411a-979c-5bd8cdcd4749,transport,user_3,0.004,km,2026-01-12T09:34:45.196202+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 16.13}}"
508c8ed1-6e66-43a0-9c0c-06ce8a338d8b,transport,user_4,0.003,km,2026-01-12T09:34:45.196333+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 9.44}}"
68ab7598-d6d9-457c-9760-b46b08a02acc,transport,user_5,0.006,km,2026-01-12T09:34:45.196476+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 22.23}}"
5ca8bd20-90eb-463f-92ac-9899d9693928,transport,user_1,0.007,km,2026-01-12T09:34:46.196718+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 25.76}}"
ffd271bb-6115-48a2-8e86-06d53549fce1,transport,user_2,0.005,km,2026-01-12T09:34:46.197208+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 16.41}}"
40b07f6b-7f3a-4d26-ad05-3df6e6c88606,transport,user_3,0.006,km,2026-01-12T09:34:46.197343+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 19.84}}"
2f824fe4-df49-40f7-8e53-e2ad783847c3,transport,user_4,0.003,km,2026-01-12T09:34:46.197466+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 12.51}}"
4868ea84-396d-46b8-aec3-2591c25b6661,transport,user_5,0.006,km,2026-01-12T09:34:46.197564+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 23.35}}"
ae888241-ce23-40c7-8cfa-57d3298a269f,transport,user_1,0.007,km,2026-01-12T09:34:47.197846+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 23.85}}"
da3ee872-1313-4a35-a7df-a1c23b99f69e,transport,user_2,0.009,km,2026-01-12T09:34:47.198332+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 31.12}}"
e8be1fd0-3f13-440d-88c3-2fa7f1ff7981,transport,user_3,0.006,km,2026-01-12T09:34:47.198477+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 19.81}}"
7b4f54f1-980c-4577-b4dd-e0060b88b202,transport,user_4,0.004,km,2026-01-12T09:34:47.198586+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 13.52}}"
7c700631-fe27-4844-89cc-5a4fe95020b3,transport,user_5,0.005,km,2026-01-12T09:34:47.198676+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 17.99}}"
a954c31b-b5f9-497e-9cc5-37ac8db78604,transport,user_1,0.004,km,2026-01-12T09:34:48.198899+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 13.6}}"
56b477d6-69c6-4c98-9bb8-9677e5ec7f25,transport,user_2,0.007,km,2026-01-12T09:34:48.199376+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 26.43}}"
fdd37271-41a2-4000-beeb-6abba1a304ce,transport,user_3,0.004,km,2026-01-12T09:34:48.199498+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 13.23}}"
11cae44a-b80a-4fef-8cef-77b96bbb8405,transport,user_4,0.003,km,2026-01-12T09:34:48.199609+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 9.66}}"
d44d236d-487f-478e-a0a7-15631132729d,transport,user_5,0.007,km,2026-01-12T09:34:48.199712+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 23.66}}"
65422bf3-9e1b-421c-a1d8-c1e8d300babd,transport,user_1,0.008,km,2026-01-12T09:34:49.199974+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 27.92}}"
c0cbd513-2190-40f0-9437-f26acb68a757,transport,user_2,0.004,km,2026-01-12T09:34:49.200485+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 13.42}}"
245e8a81-1abe-4039-8b93-0131f38d28d7,transport,user_3,0.004,km,2026-01-12T09:34:49.200623+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 13.73}}"
baf7c614-116b-4a0f-bd4e-caabb330e4e0,transport,user_4,0.008,km,2026-01-12T09:34:49.200749+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 28.21}}"
b1883552-5a91-44e9-b2b0-fb1891d8b243,transport,user_5,0.005,km,2026-01-12T09:34:49.200906+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 17.45}}"
cac246c2-9b01-4c71-927b-bb6d38b0c842,transport,user_1,0.006,km,2026-01-12T09:34:50.201143+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 22.99}}"
f32a5331-f11d-4586-b97b-3784e254cdb6,transport,user_2,0.009,km,2026-01-12T09:34:50.201426+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 33.47}}"
3951b1d0-8be1-4847-99df-469d27a068f4,transport,user_3,0.004,km,2026-01-12T09:34:50.201637+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 13.04}}"
c906faf7-727e-4739-8517-8eb2ccf24290,transport,user_4,0.008,km,2026-01-12T09:34:50.201878+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 27.79}}"
c0b25edb-1912-4e92-8483-6897f9d9bb68,transport,user_5,0.008,km,2026-01-12T09:34:50.202096+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 29.74}}"
0041fc43-1203-4e76-8ad0-ae14b8620119,transport,user_1,0.007,km,2026-01-12T09:34:51.202407+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 25.16}}"
e68f71b3-ded0-444d-93dd-a4cf3fdc5878,transport,user_2,0.004,km,2026-01-12T09:34:51.202861+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 13.15}}"
53e5d125-013a-41b7-9fbc-d9b910f50dc6,transport,user_3,0.006,km,2026-01-12T09:34:51.202995+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 22.04}}"
32505fd5-d452-479e-b8de-30099cf43f6e,transport,user_4,0.004,km,2026-01-12T09:34:51.203102+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 13.56}}"
89c7cd0d-4150-472a-bd80-976d073f765c,transport,user_5,0.006,km,2026-01-12T09:34:51.203204+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 23.31}}"
78e709aa-ca61-4013-a50c-19adfb883155,transport,user_1,0.004,km,2026-01-12T09:34:52.203456+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 13.49}}"
cf47e176-0e99-422d-9bc9-6b00ed0e648d,transport,user_2,0.006,km,2026-01-12T09:34:52.203930+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 20.82}}"
477ad185-9b7d-4ea8-bef9-1207c27af5e0,transport,user_3,0.008,km,2026-01-12T09:34:52.204044+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 28.48}}"
3dca5c41-3750-44a1-a841-10b626f3b569,transport,user_4,0.006,km,2026-01-12T09:34:52.204147+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 19.91}}"
527ad85f-a668-4983-aae6-2f5c2d3f8477,transport,user_5,0.007,km,2026-01-12T09:34:52.204256+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 26.52}}"
02795237-ed32-4b5a-9873-4475b0af987e,transport,user_1,0.007,km,2026-01-12T09:34:53.204517+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 24.06}}"
216afe43-4b8c-43d9-8bbf-5ab305f85342,transport,user_2,0.002,km,2026-01-12T09:34:53.205074+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 6.85}}"
ae754bb2-12ae-4ce5-bb66-fa816ec6d242,transport,user_3,0.003,km,2026-01-12T09:34:53.205223+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 12.59}}"
ad0ad326-1a03-4b82-8f19-d48ca630f574,transport,user_4,0.007,km,2026-01-12T09:34:53.205354+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 23.41}}"
fdff497e-c2aa-44b0-8ef8-bf137efea998,transport,user_5,0.003,km,2026-01-12T09:34:53.205476+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 12.4}}"
16992045-f605-4532-bcf6-ebd1ecc0a2ba,transport,user_1,0.006,km,2026-01-12T09:34:54.205733+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 21.57}}"
97d0082a-1e61-42af-9ae2-d53182f6a2a0,transport,user_2,0.003,km,2026-01-12T09:34:54.206294+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 10.34}}"
3700c99e-3bb2-4e89-a17f-31a892a11f5e,transport,user_3,0.005,km,2026-01-12T09:34:54.206422+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 17.68}}"
cc31370a-9693-4827-b7b5-d279a80bc6cc,transport,user_4,0.012,km,2026-01-12T09:34:54.206555+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 41.72}}"
9ab229c0-d412-4885-8863-1d78c978c158,transport,user_5,0.005,km,2026-01-12T09:34:54.206664+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 18.94}}"
5c24cdae-f852-4c23-a733-539688e25ad3,transport,user_1,0.005,km,2026-01-12T09:34:55.220492+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 18.29}}"
3e0ab92a-dfee-4c4b-b08d-47f9dfaeb807,transport,user_2,0.006,km,2026-01-12T09:34:55.221020+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 21.74}}"
6629be29-afbe-4216-8795-5b4a6839a6aa,transport,user_3,0.009,km,2026-01-12T09:34:55.221138+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 33.71}}"
488dba5a-40da-487a-9c73-d228cf66c7d9,transport,user_4,0.003,km,2026-01-12T09:34:55.221244+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 11.57}}"
40897b2d-f736-4b86-a30c-84e3db2b0c08,transport,user_5,0.009,km,2026-01-12T09:34:55.221344+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 32.35}}"
918848f9-0d8c-4657-a380-93937ea86f87,transport,user_1,0.006,km,2026-01-12T09:34:56.221602+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 22.19}}"
cf79cda9-1f41-4057-bbcc-ffade7553df4,transport,user_2,0.006,km,2026-01-12T09:34:56.222122+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 21.08}}"
0b47dbd2-9adf-4a47-a366-67c347dc89be,transport,user_3,0.004,km,2026-01-12T09:34:56.222270+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 15.76}}"
b25b88a5-ef68-4af0-b7d6-272f0b380b01,transport,user_4,0.002,km,2026-01-12T09:34:56.222412+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 8.92}}"
4d725b5e-7803-42d4-8ef7-d324846f94e6,transport,user_5,0.006,km,2026-01-12T09:34:56.222527+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 20.04}}"
4eb22541-7c35-497d-8b31-f239b95bc3b4,transport,user_1,0.014,km,2026-01-12T09:34:57.222765+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 49.31}}"
49577081-7205-41a1-8bef-b300e45de7e1,transport,user_2,0.009,km,2026-01-12T09:34:57.223223+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 33.36}}"
8337e4ea-aa2b-4517-8355-99adbca6ca3e,transport,user_3,0.008,km,2026-01-12T09:34:57.223332+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 29.76}}"
804598a6-0962-4e51-9396-a980051d6c25,transport,user_4,0.005,km,2026-01-12T09:34:57.223431+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 17.39}}"
88ee111a-9b96-490f-b9aa-851f5d0fb6a3,transport,user_5,0.009,km,2026-01-12T09:34:57.223523+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 33.53}}"
9e12331a-4ef7-4ff9-8bf3-209abf14d84c,transport,user_1,0.003,km,2026-01-12T09:34:58.223789+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 11.54}}"
a7c31ed6-e9d7-4bbc-9feb-ec62953a847c,transport,user_2,0.003,km,2026-01-12T09:34:58.224255+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 10.21}}"
295ff2e9-2dda-421d-adc1-0e73fb7cd02c,transport,user_3,0.006,km,2026-01-12T09:34:58.224361+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 22.29}}"
c1a73278-5347-40f5-bc11-44c70cb3cdec,transport,user_4,0.005,km,2026-01-12T09:34:58.224458+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 18.45}}"
e5e3d5e0-c55e-4a4e-8024-6f1d8cabfe00,transport,user_5,0.012,km,2026-01-12T09:34:58.224539+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 44.23}}"
524e58e5-fa34-4e9d-8aab-672b8a543297,transport,user_1,0.003,km,2026-01-12T09:34:59.224756+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 12.52}}"
7bc112c7-4ba1-48bf-975a-41441c404b78,transport,user_2,0.008,km,2026-01-12T09:34:59.225246+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 27.46}}"
2d2153d2-a500-4ea8-a774-3bbb32017e20,transport,user_3,0.012,km,2026-01-12T09:34:59.225385+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 44.3}}"
9076e725-c075-4f33-b69e-0ef7a1795b73,transport,user_4,0.005,km,2026-01-12T09:34:59.225507+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 19.47}}"
06f3fc59-785d-47a5-a4c4-8381920f5670,transport,user_5,0.005,km,2026-01-12T09:34:59.225624+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 17.48}}"
306dfef5-3738-481b-b0ab-69b965b6bbd8,transport,user_1,0.005,km,2026-01-12T09:35:00.225896+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 16.54}}"
944c2dd8-1589-4183-9851-637fb1a232f6,transport,user_2,0.007,km,2026-01-12T09:35:00.226307+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 25.82}}"
8bd4be8b-c906-4556-beb1-9ad5899d800f,transport,user_3,0.007,km,2026-01-12T09:35:00.226707+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 25.02}}"
b9430c70-7ef2-4aee-9a19-b2fd3dbcfd41,transport,user_4,0.005,km,2026-01-12T09:35:00.227207+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 16.49}}"
7ea2dfef-5fe5-4f06-8e4f-ccb13ec543ee,transport,user_5,0.004,km,2026-01-12T09:35:00.227433+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 13.3}}"
a59cc0b0-b4b1-40dc-ae06-f490e1ee7c7a,transport,user_1,0.007,km,2026-01-12T09:35:01.227929+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 26.9}}"
e5d11acf-05bf-4f19-a7e0-5a92463b2f14,transport,user_2,0.006,km,2026-01-12T09:35:01.228429+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 22.33}}"
62325f2c-4428-4627-8df1-eb8835c4bdfe,transport,user_3,0.004,km,2026-01-12T09:35:01.228577+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 15.23}}"
44e80e43-dcd7-4ed8-a44d-6bb1ceab80f6,transport,user_4,0.01,km,2026-01-12T09:35:01.228713+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 36.1}}"
0c6ca3e3-70ef-4aa2-9328-d7e006f507de,transport,user_5,0.007,km,2026-01-12T09:35:01.228850+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 24.5}}"
411eade3-009e-48a4-988d-cff55290c9ec,transport,user_1,0.006,km,2026-01-12T09:35:02.229123+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 20.96}}"
2f800daa-bdc4-4f09-bca8-ca10d9c2d48b,transport,user_2,0.009,km,2026-01-12T09:35:02.229596+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 32.98}}"
1c47c750-67df-4f82-bbd0-a9ddedae1025,transport,user_3,0.017,km,2026-01-12T09:35:02.229702+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 60.63}}"
012d00ed-8830-4eef-8691-8a715e56e3e3,transport,user_4,0.005,km,2026-01-12T09:35:02.229827+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 17.04}}"
1a1d1484-f2b8-44f1-b9af-f9a3dae9c6d4,transport,user_5,0.006,km,2026-01-12T09:35:02.229922+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 22.19}}"
429037e3-8aeb-4aca-afb7-f669402786b8,transport,user_1,0.009,km,2026-01-12T09:35:03.230155+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 31.22}}"
95b3cc62-5e45-4e72-9fe3-5df28649561c,transport,user_2,0.007,km,2026-01-12T09:35:03.230569+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 24.6}}"
b9c03c12-d3b4-46fc-b25b-72659cbc3bd9,transport,user_3,0.005,km,2026-01-12T09:35:03.230669+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 19.62}}"
7e3594a8-038f-442d-8301-26866e080846,transport,user_4,0.004,km,2026-01-12T09:35:03.230765+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 13.89}}"
ac5a0c11-9fac-426d-9b67-58b80458a373,transport,user_5,0.006,km,2026-01-12T09:35:03.230895+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 21.3}}"
5bbf4384-c291-497e-935e-1c31397fe4eb,transport,user_1,0.006,km,2026-01-12T09:35:04.231138+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 21.08}}"
762ee4e8-ece1-40d9-9afd-0741c2ea6db8,transport,user_2,0.007,km,2026-01-12T09:35:04.231671+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 25.97}}"
55229e84-b1c2-4965-815d-8262c0ec92ba,transport,user_3,0.01,km,2026-01-12T09:35:04.231795+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 36.15}}"
05ca981d-46b6-4d68-9391-7508080de2e8,transport,user_4,0.004,km,2026-01-12T09:35:04.231951+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 14.28}}"
aae78032-d551-4c3d-aae6-ceaca00e6e1e,transport,user_5,0.003,km,2026-01-12T09:35:04.232073+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 10.38}}"
15b329e4-aea2-4a45-85e5-7e60273dfd96,transport,user_1,0.005,km,2026-01-12T09:35:05.232360+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 19.56}}"
21e41481-ad05-46bf-9118-872c5b97659b,transport,user_2,0.007,km,2026-01-12T09:35:05.232902+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 25.35}}"
53e4c84e-3835-4601-a178-51dfc5bd9626,transport,user_3,0.007,km,2026-01-12T09:35:05.233045+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 24.24}}"
72922c06-d67d-44bc-a07b-af7321d8cea2,transport,user_4,0.005,km,2026-01-12T09:35:05.233179+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 16.24}}"
9d08373a-15ed-4f31-a479-1b042dbfc242,transport,user_5,0.005,km,2026-01-12T09:35:05.233277+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 19.75}}"
ea33a71e-d77a-47af-bb91-0bc320bda495,transport,user_1,0.005,km,2026-01-12T09:35:06.233546+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 17.93}}"
1621e7c7-31b2-4033-940c-3d86c5d7f566,transport,user_2,0.003,km,2026-01-12T09:35:06.234056+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 11.73}}"
1367beb9-a3c4-4f30-b046-548f1e6a19cb,transport,user_3,0.004,km,2026-01-12T09:35:06.234179+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 15.6}}"
7bf532aa-62d0-4a05-add0-3c7faec4d1a3,transport,user_4,0.004,km,2026-01-12T09:35:06.234277+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 14.35}}"
bd8a301f-18cc-45f0-b2f7-ea4f140309cb,transport,user_5,0.005,km,2026-01-12T09:35:06.234365+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 18.54}}"
49cfdb9f-c29a-454e-946f-0bee833d591f,transport,user_1,0.005,km,2026-01-12T09:35:07.234597+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 19.5}}"
44bc39f1-2294-4d5c-914f-db6539728c13,transport,user_2,0.007,km,2026-01-12T09:35:07.235123+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 24.41}}"
c3c5fe0e-665e-4024-a605-942e21f02cff,transport,user_3,0.009,km,2026-01-12T09:35:07.235246+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 31.21}}"
ed2493ce-0631-4c11-96c5-7d072d4b306a,transport,user_4,0.006,km,2026-01-12T09:35:07.235359+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 22.16}}"
68bad5af-3872-4d4b-a600-f34680aca9c4,transport,user_5,0.007,km,2026-01-12T09:35:07.235466+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 24.06}}"
333ef0fb-1e33-4f0c-9e36-d0e75248fb66,transport,user_1,0.002,km,2026-01-12T09:35:08.235728+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 8.96}}"
e2b9b86f-6bc0-4020-bdf6-92e0da353666,transport,user_2,0.006,km,2026-01-12T09:35:08.236226+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 22.37}}"
a35e4e9b-a491-44e5-8e27-27b009e34a0b,transport,user_3,0.006,km,2026-01-12T09:35:08.236377+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 22.01}}"
24475bb9-9fc3-4aab-970d-68f881d7fc7e,transport,user_4,0.005,km,2026-01-12T09:35:08.236496+00:00,"{""source"": ""synthetic"", ""details"": {""speed_kmh"": 16.59}}"
